Causa;Sexo;Edad;Periodo;Total muertes
Enfermedades del sistema digestivo;Hombres;De 75 a 79 años  ;2015;1.306
Enfermedades del sistema digestivo;Hombres;De 80 a 84 años  ;2015;1.796
Enfermedades del sistema digestivo;Hombres;De 85 a 89 años  ;2015;1.604
Enfermedades del sistema digestivo;Hombres;De 90 a 94 años  ;2015;915
Enfermedades del sistema digestivo;Hombres;De 95 y más años;2015;249
Enfermedades del sistema digestivo;Mujeres;De menos de 1 año;2015;5
Enfermedades del sistema digestivo;Mujeres;De 1 a 4 años;2015;0
Enfermedades del sistema digestivo;Mujeres;De 5 a 9 años;2015;2
Enfermedades del sistema digestivo;Mujeres;De 10 a 14 años  ;2015;1
Enfermedades del sistema digestivo;Mujeres;De 15 a 19 años  ;2015;2
Enfermedades del sistema digestivo;Mujeres;De 20 a 24 años;2015;3
Enfermedades del sistema digestivo;Mujeres;De 25 a 29 años;2015;9
Enfermedades del sistema digestivo;Mujeres;De 30 a 34 años;2015;11
Enfermedades del sistema digestivo;Mujeres;De 35 a 39 años;2015;35
Enfermedades del sistema digestivo;Mujeres;De 40 a 44 años;2015;44
Enfermedades del sistema digestivo;Mujeres;De 45 a 49 años;2015;100
Enfermedades del sistema digestivo;Mujeres;De 50 a 54 años;2015;187
Enfermedades del sistema digestivo;Mujeres;De 55 a 59 años;2015;203
Enfermedades del sistema digestivo;Mujeres;De 60 a 64 años;2015;260
Enfermedades del sistema digestivo;Mujeres;De 65 a 69 años;2015;353
Enfermedades del sistema digestivo;Mujeres;De 70 a 74 años  ;2015;574
Enfermedades del sistema digestivo;Mujeres;De 75 a 79 años  ;2015;973
Enfermedades del sistema digestivo;Mujeres;De 80 a 84 años  ;2015;1.877
Enfermedades del sistema digestivo;Mujeres;De 85 a 89 años  ;2015;2.371
Enfermedades del sistema digestivo;Mujeres;De 90 a 94 años  ;2015;1.898
Enfermedades del sistema digestivo;Mujeres;De 95 y más años;2015;819
Enfermedades de la piel y del tejido subcutáneo;Hombres;De menos de 1 año;2015;0
Enfermedades de la piel y del tejido subcutáneo;Hombres;De 1 a 4 años;2015;0
Enfermedades de la piel y del tejido subcutáneo;Hombres;De 5 a 9 años;2015;0
Enfermedades de la piel y del tejido subcutáneo;Hombres;De 10 a 14 años  ;2015;0
Enfermedades de la piel y del tejido subcutáneo;Hombres;De 15 a 19 años  ;2015;0
Enfermedades de la piel y del tejido subcutáneo;Hombres;De 20 a 24 años;2015;0
Enfermedades de la piel y del tejido subcutáneo;Hombres;De 25 a 29 años;2015;0
Enfermedades de la piel y del tejido subcutáneo;Hombres;De 30 a 34 años;2015;1
Enfermedades de la piel y del tejido subcutáneo;Hombres;De 35 a 39 años;2015;1
Enfermedades de la piel y del tejido subcutáneo;Hombres;De 40 a 44 años;2015;4
Enfermedades de la piel y del tejido subcutáneo;Hombres;De 45 a 49 años;2015;7
Enfermedades de la piel y del tejido subcutáneo;Hombres;De 50 a 54 años;2015;4
Enfermedades de la piel y del tejido subcutáneo;Hombres;De 55 a 59 años;2015;5
Enfermedades de la piel y del tejido subcutáneo;Hombres;De 60 a 64 años;2015;20
Enfermedades de la piel y del tejido subcutáneo;Hombres;De 65 a 69 años;2015;28
Enfermedades de la piel y del tejido subcutáneo;Hombres;De 70 a 74 años  ;2015;33
Enfermedades de la piel y del tejido subcutáneo;Hombres;De 75 a 79 años  ;2015;59
Enfermedades de la piel y del tejido subcutáneo;Hombres;De 80 a 84 años  ;2015;123
Enfermedades de la piel y del tejido subcutáneo;Hombres;De 85 a 89 años  ;2015;120
Enfermedades de la piel y del tejido subcutáneo;Hombres;De 90 a 94 años  ;2015;93
Enfermedades de la piel y del tejido subcutáneo;Hombres;De 95 y más años;2015;27
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De menos de 1 año;2015;0
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 1 a 4 años;2015;0
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 5 a 9 años;2015;0
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 10 a 14 años  ;2015;0
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 15 a 19 años  ;2015;0
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 20 a 24 años;2015;0
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 25 a 29 años;2015;0
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 30 a 34 años;2015;0
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 35 a 39 años;2015;1
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 40 a 44 años;2015;0
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 45 a 49 años;2015;1
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 50 a 54 años;2015;4
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 55 a 59 años;2015;5
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 60 a 64 años;2015;10
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 65 a 69 años;2015;14
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 70 a 74 años  ;2015;33
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 75 a 79 años  ;2015;81
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 80 a 84 años  ;2015;176
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 85 a 89 años  ;2015;284
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 90 a 94 años  ;2015;285
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 95 y más años;2015;144
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De menos de 1 año;2015;0
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 1 a 4 años;2015;0
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 5 a 9 años;2015;0
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 10 a 14 años  ;2015;2
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 15 a 19 años  ;2015;1
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 20 a 24 años;2015;0
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 25 a 29 años;2015;0
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 30 a 34 años;2015;2
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 35 a 39 años;2015;3
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 40 a 44 años;2015;4
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 45 a 49 años;2015;8
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 50 a 54 años;2015;26
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 55 a 59 años;2015;29
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 60 a 64 años;2015;42
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 65 a 69 años;2015;53
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 70 a 74 años  ;2015;78
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 75 a 79 años  ;2015;145
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 80 a 84 años  ;2015;300
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 85 a 89 años  ;2015;327
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 90 a 94 años  ;2015;253
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 95 y más años;2015;93
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De menos de 1 año;2015;0
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 1 a 4 años;2015;0
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 5 a 9 años;2015;0
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 10 a 14 años  ;2015;0
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 15 a 19 años  ;2015;1
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 20 a 24 años;2015;0
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 25 a 29 años;2015;3
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 30 a 34 años;2015;2
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 35 a 39 años;2015;3
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 40 a 44 años;2015;12
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 45 a 49 años;2015;16
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 50 a 54 años;2015;13
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 55 a 59 años;2015;22
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 60 a 64 años;2015;39
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 65 a 69 años;2015;52
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 70 a 74 años  ;2015;87
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 75 a 79 años  ;2015;257
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 80 a 84 años  ;2015;454
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 85 a 89 años  ;2015;738
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 90 a 94 años  ;2015;710
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 95 y más años;2015;373
Enfermedades del sistema genitourinario;Hombres;De menos de 1 año;2015;0
Enfermedades del sistema genitourinario;Hombres;De 1 a 4 años;2015;0
Enfermedades del sistema genitourinario;Hombres;De 5 a 9 años;2015;0
Enfermedades del sistema genitourinario;Hombres;De 10 a 14 años  ;2015;0
Enfermedades del sistema genitourinario;Hombres;De 15 a 19 años  ;2015;0
Enfermedades del sistema genitourinario;Hombres;De 20 a 24 años;2015;0
Enfermedades del sistema genitourinario;Hombres;De 25 a 29 años;2015;1
Enfermedades del sistema genitourinario;Hombres;De 30 a 34 años;2015;2
Enfermedades del sistema genitourinario;Hombres;De 35 a 39 años;2015;6
Enfermedades del sistema genitourinario;Hombres;De 40 a 44 años;2015;14
Enfermedades del sistema genitourinario;Hombres;De 45 a 49 años;2015;23
Enfermedades del sistema genitourinario;Hombres;De 50 a 54 años;2015;40
Enfermedades del sistema genitourinario;Hombres;De 55 a 59 años;2015;60
Enfermedades del sistema genitourinario;Hombres;De 60 a 64 años;2015;96
Enfermedades del sistema genitourinario;Hombres;De 65 a 69 años;2015;170
Enfermedades del sistema genitourinario;Hombres;De 70 a 74 años  ;2015;323
Enfermedades del sistema genitourinario;Hombres;De 75 a 79 años  ;2015;609
Enfermedades del sistema genitourinario;Hombres;De 80 a 84 años  ;2015;1.140
Enfermedades del sistema genitourinario;Hombres;De 85 a 89 años  ;2015;1.402
Enfermedades del sistema genitourinario;Hombres;De 90 a 94 años  ;2015;1.070
Enfermedades del sistema genitourinario;Hombres;De 95 y más años;2015;357
Enfermedades del sistema genitourinario;Mujeres;De menos de 1 año;2015;1
Enfermedades del sistema genitourinario;Mujeres;De 1 a 4 años;2015;0
Enfermedades del sistema genitourinario;Mujeres;De 5 a 9 años;2015;0
Enfermedades del sistema genitourinario;Mujeres;De 10 a 14 años  ;2015;0
Enfermedades del sistema genitourinario;Mujeres;De 15 a 19 años  ;2015;1
Enfermedades del sistema genitourinario;Mujeres;De 20 a 24 años;2015;0
Enfermedades del sistema genitourinario;Mujeres;De 25 a 29 años;2015;3
Enfermedades del sistema genitourinario;Mujeres;De 30 a 34 años;2015;5
Enfermedades del sistema genitourinario;Mujeres;De 35 a 39 años;2015;6
Enfermedades del sistema genitourinario;Mujeres;De 40 a 44 años;2015;7
Enfermedades del sistema genitourinario;Mujeres;De 45 a 49 años;2015;19
Enfermedades del sistema genitourinario;Mujeres;De 50 a 54 años;2015;32
Enfermedades del sistema genitourinario;Mujeres;De 55 a 59 años;2015;50
Enfermedades del sistema genitourinario;Mujeres;De 60 a 64 años;2015;74
Enfermedades del sistema genitourinario;Mujeres;De 65 a 69 años;2015;116
Enfermedades del sistema genitourinario;Mujeres;De 70 a 74 años  ;2015;222
Enfermedades del sistema genitourinario;Mujeres;De 75 a 79 años  ;2015;490
Enfermedades del sistema genitourinario;Mujeres;De 80 a 84 años  ;2015;1.217
Enfermedades del sistema genitourinario;Mujeres;De 85 a 89 años  ;2015;1.949
Enfermedades del sistema genitourinario;Mujeres;De 90 a 94 años  ;2015;1.796
Enfermedades del sistema genitourinario;Mujeres;De 95 y más años;2015;868
Embarazo, parto y puerperio;Hombres;De menos de 1 año;2015;0
Embarazo, parto y puerperio;Hombres;De 1 a 4 años;2015;0
Embarazo, parto y puerperio;Hombres;De 5 a 9 años;2015;0
Embarazo, parto y puerperio;Hombres;De 10 a 14 años  ;2015;0
Embarazo, parto y puerperio;Hombres;De 15 a 19 años  ;2015;0
Embarazo, parto y puerperio;Hombres;De 20 a 24 años;2015;0
Embarazo, parto y puerperio;Hombres;De 25 a 29 años;2015;0
Embarazo, parto y puerperio;Hombres;De 30 a 34 años;2015;0
Embarazo, parto y puerperio;Hombres;De 35 a 39 años;2015;0
Embarazo, parto y puerperio;Hombres;De 40 a 44 años;2015;0
Embarazo, parto y puerperio;Hombres;De 45 a 49 años;2015;0
Embarazo, parto y puerperio;Hombres;De 50 a 54 años;2015;0
Embarazo, parto y puerperio;Hombres;De 55 a 59 años;2015;0
Embarazo, parto y puerperio;Hombres;De 60 a 64 años;2015;0
Embarazo, parto y puerperio;Hombres;De 65 a 69 años;2015;0
Embarazo, parto y puerperio;Hombres;De 70 a 74 años  ;2015;0
Embarazo, parto y puerperio;Hombres;De 75 a 79 años  ;2015;0
Embarazo, parto y puerperio;Hombres;De 80 a 84 años  ;2015;0
Embarazo, parto y puerperio;Hombres;De 85 a 89 años  ;2015;0
Embarazo, parto y puerperio;Hombres;De 90 a 94 años  ;2015;0
Embarazo, parto y puerperio;Hombres;De 95 y más años;2015;0
Embarazo, parto y puerperio;Mujeres;De menos de 1 año;2015;0
Embarazo, parto y puerperio;Mujeres;De 1 a 4 años;2015;0
Embarazo, parto y puerperio;Mujeres;De 5 a 9 años;2015;0
Embarazo, parto y puerperio;Mujeres;De 10 a 14 años  ;2015;0
Embarazo, parto y puerperio;Mujeres;De 15 a 19 años  ;2015;0
Embarazo, parto y puerperio;Mujeres;De 20 a 24 años;2015;0
Embarazo, parto y puerperio;Mujeres;De 25 a 29 años;2015;0
Embarazo, parto y puerperio;Mujeres;De 30 a 34 años;2015;4
Embarazo, parto y puerperio;Mujeres;De 35 a 39 años;2015;6
Embarazo, parto y puerperio;Mujeres;De 40 a 44 años;2015;5
Embarazo, parto y puerperio;Mujeres;De 45 a 49 años;2015;0
Embarazo, parto y puerperio;Mujeres;De 50 a 54 años;2015;0
Embarazo, parto y puerperio;Mujeres;De 55 a 59 años;2015;0
Embarazo, parto y puerperio;Mujeres;De 60 a 64 años;2015;0
Embarazo, parto y puerperio;Mujeres;De 65 a 69 años;2015;0
Embarazo, parto y puerperio;Mujeres;De 70 a 74 años  ;2015;0
Embarazo, parto y puerperio;Mujeres;De 75 a 79 años  ;2015;0
Embarazo, parto y puerperio;Mujeres;De 80 a 84 años  ;2015;0
Embarazo, parto y puerperio;Mujeres;De 85 a 89 años  ;2015;0
Embarazo, parto y puerperio;Mujeres;De 90 a 94 años  ;2015;0
Embarazo, parto y puerperio;Mujeres;De 95 y más años;2015;0
Afecciones originadas en el periodo perinatal;Hombres;De menos de 1 año;2015;366
Afecciones originadas en el periodo perinatal;Hombres;De 1 a 4 años;2015;2
Afecciones originadas en el periodo perinatal;Hombres;De 5 a 9 años;2015;1
Afecciones originadas en el periodo perinatal;Hombres;De 10 a 14 años  ;2015;0
Afecciones originadas en el periodo perinatal;Hombres;De 15 a 19 años  ;2015;1
Afecciones originadas en el periodo perinatal;Hombres;De 20 a 24 años;2015;1
Afecciones originadas en el periodo perinatal;Hombres;De 25 a 29 años;2015;0
Afecciones originadas en el periodo perinatal;Hombres;De 30 a 34 años;2015;0
Afecciones originadas en el periodo perinatal;Hombres;De 35 a 39 años;2015;1
Afecciones originadas en el periodo perinatal;Hombres;De 40 a 44 años;2015;0
Afecciones originadas en el periodo perinatal;Hombres;De 45 a 49 años;2015;2
Afecciones originadas en el periodo perinatal;Hombres;De 50 a 54 años;2015;1
Afecciones originadas en el periodo perinatal;Hombres;De 55 a 59 años;2015;2
Afecciones originadas en el periodo perinatal;Hombres;De 60 a 64 años;2015;0
Afecciones originadas en el periodo perinatal;Hombres;De 65 a 69 años;2015;3
Afecciones originadas en el periodo perinatal;Hombres;De 70 a 74 años  ;2015;0
Afecciones originadas en el periodo perinatal;Hombres;De 75 a 79 años  ;2015;0
Afecciones originadas en el periodo perinatal;Hombres;De 80 a 84 años  ;2015;0
Afecciones originadas en el periodo perinatal;Hombres;De 85 a 89 años  ;2015;0
Afecciones originadas en el periodo perinatal;Hombres;De 90 a 94 años  ;2015;0
Afecciones originadas en el periodo perinatal;Hombres;De 95 y más años;2015;0
Afecciones originadas en el periodo perinatal;Mujeres;De menos de 1 año;2015;283
Afecciones originadas en el periodo perinatal;Mujeres;De 1 a 4 años;2015;5
Afecciones originadas en el periodo perinatal;Mujeres;De 5 a 9 años;2015;1
Afecciones originadas en el periodo perinatal;Mujeres;De 10 a 14 años  ;2015;0
Afecciones originadas en el periodo perinatal;Mujeres;De 15 a 19 años  ;2015;0
Afecciones originadas en el periodo perinatal;Mujeres;De 20 a 24 años;2015;1
Afecciones originadas en el periodo perinatal;Mujeres;De 25 a 29 años;2015;0
Afecciones originadas en el periodo perinatal;Mujeres;De 30 a 34 años;2015;0
Afecciones originadas en el periodo perinatal;Mujeres;De 35 a 39 años;2015;0
